,answers_id,score,comments
6842,8fa714cbafb94923a098250ea473a275,0,1
6843,8a2077f3de5c44aab017840327a21449,0,1
6844,fe532a50f4814c588c77de7c939e743f,1,1
6845,2cc05f31621a4ef6abf15a32553bae8b,1,1
6846,a04e2b566ff64eeeb1f88893df0b7ab9,0,1
6847,7d7a01880d4c4e5f94c2972c644e4940,0,1
6848,1e7a4f986a154154af73be0cec554f0c,3,1
6849,55b529af80fc495793763a7241ed4858,0,1
6850,2ded89ebdb98440bae4793f9ae0ebe1b,0,1
6851,81d5df8f21ff46c48d45328940fbe1a6,0,2
6852,1f8343779168486c91914f59d89e7ba5,0,1
6853,1040905d63304ba6878367cc3ab04d06,0,1
6854,ee068eeb1fab4674acf449b44b10674d,1,1
6855,a5b31c160c384747920424ff6ba1f4c9,0,1
6856,44107011ffb14bbdacf83076f40c35fe,1,1
6857,a346ca9ca4844e0ea735c77cade6dadd,5,1
6858,be22817d40ed43b59e1dfd22cbceb0a5,0,2
6859,f9bcc1fc3db74a2cb5467bf42a47137a,3,1
6860,d6d3c4f93f8541799c3c7f68393824ba,3,1
6861,bfb0030ceb65413ab41f113693220304,2,2
6862,0c2abcaabb864d1eac05d1f96ef4fa7e,0,1
6863,d360095256784ce8af84474d188ea205,0,2
6864,3bd7a3b9eef64cd9905c0a148d2c52f9,0,1
6865,fcb42f2949e048c882e010080ac55f9e,0,1
6866,d36e2fcff23c46edbff91d6604264f84,1,4
6867,a08d051b34b5418abeed33c0350203a1,1,1
6868,45f339ed6cba46bbad6b6c04c593d472,0,1
6869,56e9004ec8dc42bd8ee1ba5c64b4cec4,1,1
6870,403a9f76f35347c1a70c1d05ccc8ee35,0,1
6871,635ca4175c6a4d59bceeb1677f5ccb4a,1,2
6872,6417216da6484307bb1c0dc4e2c5035e,0,1
6873,e82c8fa4eaba45839a1c157901266d44,0,1
6874,906bcb4c568f4fcdb8841993955821dd,1,1
6875,e23c99e0a6334b2f993f6b36ac779b04,0,1
6876,182916f2258540358d1bccac15cfdb33,1,1
6877,13694f7a7ad04db09773ccf4e215f8dc,1,1
6878,3a1c2a83c11041a5811383b500b1998c,1,2
6879,ce8e2dd84f9a48e6af39c23494749f95,2,3
6880,2205b227d296445cb829007a0a8cfa3f,1,3
6881,f8242078e92642b5b1e9101ba432893c,1,1
6882,3e3935d98faa4b05bc7cfcd7f2e93fe1,1,1
6883,feb234a750c94c8491507529484507f0,3,1
6884,af9db1bc8952438da314149543c392a3,2,2
6885,6d7f8c906c844b879102cbc6e383c669,0,1
6886,9a00e672a377472ea6620c759df59546,1,1
6887,95874e9bf9214d62855817da2f5bcaef,0,1
6888,933fde37fc744bd688b888a713edd473,0,4
6889,6c85d8b9de734fabb85df8fe71509cf2,1,1
6890,b914e277510241b5a7953f39471679e8,1,1
6891,d0ea0a8b13994c5fb273e0e0ed5d611c,1,1
6892,95f58f1851e3466a93975126f5e07df9,0,2
6893,7ea4c71d064b4badb4d7ace8d966f15f,0,1
6894,12c8157009e84149a391c53f77c472e9,1,2
6895,381a6b32a62f4983bd9f8109a596ac64,0,2
6896,ae80acf5b63942ffa8ab119958dc890f,0,1
6897,67dc913070f2425da045b8d6c0e640bd,0,1
6898,42d1581ab49e453d9ffcac211955a3e9,0,1
6899,d8e3bc46aed4472ab225a6e071119ab0,1,1
6900,6cc5e0737f914f86a615a2fca001d022,0,1
6901,cea4637e85d0494491eb1ff5f39039c9,1,2
6902,0898aaeeb844421fad33ec9c943e7f04,2,1
6903,98c4aab0ba884656aecbb08ff79796c2,0,1
6904,31e9a9a6ea904cbda9d7d9bacbdd6fde,0,1
6905,d16a023cb518416bb5e59c6761aac665,0,7
6906,b3ff765abd514c7fb573e53c1b60536c,2,1
6907,4638540cd6664df0be5517b2b8cae7f6,0,1
6908,8ad4d30c52a94101a491a70fe333c023,1,2
6909,e8dcff0572c34ea68524c87484ccd232,0,1
6910,0f7912c355d34d739b56dda4b5980180,1,1
6911,22a217539bfe499780f43f1953000cc8,2,1
6912,4c100c7c6aa54a9899591356507f6756,2,1
6913,f04ff26c4b9c44cb83589057bbdcde15,0,1
6914,08be89d1700b47edb3412ae5427a2334,0,1
6915,8c9e2f5c92ef4d10906c164596bf6843,0,1
6916,d16c5999680449199d5a91d3c93770e1,0,1
6917,f9b2461d0ff24a73b05f6f175f788482,5,1
6918,afa9e07b8f2647279a342acb0bdde109,0,1
6919,d0aa474ae4204c6388b99108815b978e,0,1
6920,22d3952c2a8246b0945d428973b7db60,0,1
6921,7c5ec7e25d6b498cb908fe8d87375797,0,4
6922,c8fe605e5bed4999843c804804031005,0,1
6923,10c6299ddf8f4fff85bc85a7df0dff9f,0,3
6924,f8fedbcab90a44f2aa4c484e55f5bf4a,1,1
6925,09a92f163784451ea15410867aa4cd0f,1,1
6926,c32d959c1d2143968d698fab081afca8,0,1
6927,70f3f4fb699f4e8f8f3bfc3d99dba013,0,1
6928,9e2e0a5fdeb74d64a443040d84572624,1,1
6929,9a26961d2bca4a9ca923b876576e456f,2,1
6930,b16b7c66a1264ed583536ac363037295,0,1
6931,ece2c789e45a40e3a84d502428a60637,0,3
6932,1e22389c784e4fb3a17bfb6047d87d5e,0,1
6933,f16987925b844762937586e268eab598,4,1
6934,a99db43addc0465f8b227be67f0d1a01,1,1
6935,bf729192d5994f66a4479c2193466ae9,2,3
6936,eebfb94fd7734ca8a4070a991e17f34e,1,1
6937,567e94a6a22b4beb9e8b3781714b8e5c,1,1
6938,1bb1535b852844b791d1c4f2a670a1d3,1,1
6939,8fd55d3a90664a62b1dc23b533001f2d,1,1
6940,a5065fd8ec864fa9bc89f9c4098df952,1,1
6941,4ecf0de6c9d343c9838b25324c9fd2bd,1,1
6942,be613fefad924f57859f06a7dd8a88a3,1,1
6943,bd5f6f55613647bb9efd46aa40d4c697,1,1
6944,155347203db74e1d8afdb61d429e0aec,1,1
6945,d68c27fbc1f145db828b105268621083,1,1
6946,121c2f1123ea4da587f36ccb880d767f,1,1
6947,ee51b28745d2482b9ce137c89e0f71e2,1,1
6948,27c510437e824c61a3ea2f98d8e6b9be,0,1
6949,0b6ef9acca7f442d8e1d7945edb6cb33,0,1
6950,1368983ba83c483496dc93474ccb0788,1,1
6951,44bf509d82cb402f861123527de450ca,2,1
6952,555bf042b07e4403a68dcd6ef19edf64,2,1
6953,28d9b5dea54e41df9a13190b6e673eab,0,2
6954,3dfb5fe1ac3f4cf0965575798894100c,1,1
6955,f85046ea7cff457083e9c03b831151df,0,1
6956,161e6a6c25e94bbe9faba8d0e10f18e4,1,1
6957,47e30cd894cf487fb59ac068e98c91b6,0,2
6958,243c361430704301a62d2972129b8181,0,1
6959,c94f73d6bc7a4afb82b5e27ed4e904d3,0,2
6960,0850887ac0c04f52a6a06d295ed77d29,0,1
6961,dca14408378f475597990cc65daf0621,0,1
6962,2ffc19e1599a4a6c8c64fff22c924625,0,1
6963,50631f80378f44e1a53156827651f181,1,2
6964,ea710158ab254fb19779b604f275d281,0,1
6965,744847b2399345d4849a7e158e87a1f7,4,1
6966,b04cf7d167f7457e995a4f95fc2213fe,1,1
6967,a7a8b06bca0c4c118928e638cae16701,1,1
6968,5fb19949071741b1950f9f0935bf56fb,1,1
6969,cb21e688944c4eea905546dd9de4478e,0,1
6970,2bc6825350a04188891a15b451558811,2,1
6971,97c0ea17c3444d4a9df344b00b316b1f,0,1
6972,c0c5ee5c3a754c39a3140c755aec4639,1,2
6973,ccdb102e3e9043518c2d6c830fb4a577,1,2
6974,a42b7d2710ad423699f7c2200b92a809,1,1
6975,9363be76b7324c4284e069bd245a3b83,2,1
6976,001b447646ab4501ab2b3e2192c32135,1,1
6977,75c8481181bc48eb901333af29f9695f,1,1
6978,9d4c7dc806134b54ad7afc193dcd60d4,2,1
6979,942cf290e9a34ee2b88a458671c5220b,2,1
6980,f934ecb7ee7d43cd99c10b8a3c0f4b88,1,1
6981,2aa213158545476698424dfd250880c8,3,1
6982,ccc9cd7ec945459783e26a44941ae742,0,1
6983,20b25f79df984c898c79a2038cbafa93,1,1
6984,4e975a994efc42a881149aed64be6cab,1,1
6985,48b808dd68a64c55ac29acedd460c32f,1,1
6986,2d1fc5d84a454ae6b1c4668d0eff60d0,1,2
6987,0479731b5f594e5da04c3445e8e2f028,1,1
6988,60e51acbdcc44b929bd04e00526b7c04,0,2
6989,ce3913db358542ed9ff37c326adf9f36,1,1
6990,8c86692ede5c4ba38137cf5f1447f8d0,3,1
6991,28b67264a74c4169bb0b956edb7984c3,1,1
6992,4efa3d946e934c49b16e3b69a249762f,3,1
6993,5e9c8e5195664743b89f283843ab4544,3,1
6994,2d1fbf8ba7a14e7880bea1f2d4b7fe2e,3,1
6995,37e259478037496b87a070c8328ba10c,1,1
6996,3807106a38da490887cc36ee37325e0d,0,2
6997,2011f063270c45e885c2133696bebbec,1,1
6998,8adf4f059ac44550b55fc9b741465b8b,3,1
6999,20750192511546678807341c2161e66b,1,1
7000,478125b32a4f41d49a3d9eb37c3beef0,3,1
7001,daf4a8a447d7499db1d9385c5f02e44e,5,1
7002,9d2656005eb74d088e26c61a7ddb5fd9,2,1
7003,397460682b5040888c7f49f1daccac10,3,1
7004,48c1d221fcd54547b292e04596465832,2,1
7005,4d0734a359904f4eb86c61e2b0140a2f,2,1
7006,0effb055e34b48f1bd1801de95f96f8d,0,1
7007,bc668af5eff64e54bfd08e1ea7f24ad5,1,2
7008,ae3bef0b78964546b79991476c5f3442,7,1
7009,2af62bdeb46249f49206d590cc3a98c1,1,1
7010,daf99be6d9744cc2b1b55c1e569f5f35,1,1
7011,38922c55bfba45a78faffc339238dc5c,1,1
7012,9c545417b2fb46fa977f2240117715a1,3,1
7013,8fed8d01157e440a84d9a53429ae8aa5,2,1
7014,9caaae302d1749f5bc22b90b42671630,0,5
7015,2d99c0286ce645cd97481a80a9c87f2e,0,1
7016,d40e57f3f835422d972db109f429481d,4,1
7017,5df72826cb85471daab6fffafb619b07,1,1
7018,fa608393519043c8b471a8838baa2dee,1,1
7019,ecda0e453e384359ab9ef1d851559db8,2,1
7020,24cb896ac59a44d2a92193f0b257f9d8,0,1
7021,3425b006cc2b417a8b8bdb8d1c668727,1,2
7022,7a87733ad34740d195c0d9cbb55ef0d2,1,2
7023,01658a37d64448f7b276c7182454d4a2,3,1
7024,f9714793381a41958eb457399c54b45a,2,1
7025,4ec7e33e3c3e4ccc91829dcb7fb89baa,6,3
7026,9a828cc624c74102923a6720040ea4b3,2,1
7027,ea09c190dd1d4eebaa8283508f550c1b,1,2
7028,e804e89940ac4feea058f0a064d5a01a,1,1
7029,9a6cc4ad50a44970987fe96f8e4541f1,1,1
7030,b406f0341dd247749dc13a27a1d3d355,3,1
7031,8a6069389fc24e9cafcad9cdb7add1a5,4,2
7032,f7097727c9364db7bd2a89a433bd56ec,1,2
7033,9dd9eb17f9444e168346700f201d1c40,5,1
7034,de24c7ba0d194356bd346a91f2ace6d1,7,3
7035,b044650b77414b68b1febbdddc662607,2,1
7036,6ffa0b077ff34eebb1e2b57a5863e050,11,2
7037,8909ee227eed4a73bd68bce19f2e228e,1,1
7038,d71a26a1cc724da0b4b0712c52e0cc5c,0,1
7039,d28a7efd91aa44d1865242d69d5891e4,1,5
7040,91d7eb89db384097a89fc0d9003d5543,5,1
7041,df78cc29c9504b4db89e1de9abfa2aee,4,1
7042,04c6d984dc5e4901a44ff1edf0eb659f,3,3
7043,b2b3bebc012548bb9c547cefabebc25e,2,1
7044,e3f6487a3b0b407ab84cce22e75d2e64,4,1
7045,4d42c8f7665b4ff389ee5a1be56bb5a5,0,1
7046,81638d2d34414b75b50264a7472585b8,3,1
7047,6e83ac28a62d4c37a11b40ebfe146e5a,0,1
7048,12c7a8f03600427890a82a79e8901cb4,1,2
7049,9ef81bcdeafb43e6a3b6fdb95e026e55,4,1
7050,61aaf7c586694776a1cb59cbdff815dd,0,1
7051,09008d5a48db456195f97c28c38bf01f,3,4
7052,e131419163e04bfea5b1f8a971e8de78,2,1
7053,95f71ec11d8444ac83607889504244ae,2,3
7054,92e1f3d970b64f05a994bbac4836d962,2,1
7055,3e7fae63301f4bfc8d37c93137040ad9,2,1
7056,a323ecafa2834cf88297e86de4663115,1,1
7057,c39d79af4fa84bf8a97cb8873e035a75,1,1
7058,8eeef9256c844959ab5b66bb53dba89b,6,1
7059,e4ed5329cf604fc9a9b55d1703d879a7,0,1
7060,f417441df0974dff9979acec203061a8,2,1
7061,ef984e9814844de891999c9d6fe14703,1,1
7062,d7da47a3c0714c058809bab54d786ff9,3,1
7063,8866e5d349c2484fa2606f1989d901b2,2,1
7064,859c9dfb339b4b5ba65361e02cbf0926,1,1
7065,331964d8f4ee45069bca18795f4c386a,1,1
7066,90d976d9a04e479a936922ed5283e438,5,1
7067,91eeab8a44964dd48486b53562cf882b,1,1
7068,bf5b60669edd43dbb1da8eb960886d07,2,2
7069,5a841d0e3af44be9a5770788f1dc407e,1,2
7070,ed16b0887bcb43309e98b4f5beb89b2f,1,1
7071,07c1d150493e4fbc93d1e63ba288206a,1,1
7072,b90c2590f954420ab99e4c1cd940b69e,1,1
7073,303bd00263e04008b4cabd8fd8ae075c,3,1
7074,c8efeab60c3e4f6b8e8a707790822b72,2,2
7075,42cc6afbd45142b6aa6b40bcc9d792c5,1,2
7076,c31e223261bd4afebb64f493e1da5c28,0,1
7077,7531cb66a2d2477b9c5efb38c69e7593,2,1
7078,1ccc33a6788c4b4393d7722b192561c3,1,1
7079,66ff6311a1c74069b1c6be3a5f4862df,2,1
7080,317a492e8e764b77aa06500e50105de9,1,1
7081,1869cf34e688425e92a8756c2f68bca1,2,1
7082,1512da930f264572a46f6423f2f03f54,1,1
7083,93dd9e5d0d134ff98330d4e3a5208b0d,1,1
7084,9f84432b991b4b68a9373d3a328a8f59,1,1
7085,2d2701302aaa4664a680acbba1b1bb4e,1,1
7086,dd6b2015fa0c4d899805e6650e6919ae,0,1
7087,12affd60ac31400a8c9ba01570e115d9,1,1
7088,9926ee42ee6c4f979a8d3fb281f5c1b8,1,1
7089,f38def6413e84fcfae2762ee84349120,1,1
7090,e880c1a4e9ee4d10ad6c2b6ed4904d79,2,1
7091,e67bdb725d674c9a808585ef1ef75d6a,2,1
7092,a183c0095f8c4f15b0e040ad8c11aefe,1,2
7093,f5f8fc6018ec494084891197ca68dce0,1,1
7094,036592b3dd1c44258f493c9d71c3b47f,1,1
7095,1ea3d98a8653413d8bf6854815d1c805,1,1
7096,c4554218e11f45f08c4d22e980cbc2e4,4,1
7097,23c7557245674e769534fac10166a700,1,1
7098,12da6109b41741b38087f04a238596d9,3,1
7099,16faa411dab34fefae0e800d867c985a,1,1
7100,06dee190e54c404f90f1cc8b2c83817b,0,1
7101,4db5fd8fda02468ab3c5e4fdded4b562,1,1
7102,42111536d1a64c229785dd4f51cc3c19,1,1
7103,d49167b73ed345b39c5ff6f0a9e16d8b,1,1
7104,789f878f34f846c09811084198e35d84,1,1
7105,f6a84cae42ca4c9bb842e2193a1966c7,2,1
7106,623fbc8e882c4c2eba735f2ca25427a1,1,1
7107,f46ce110d6dd45d5a828746ca48bfe12,1,1
7108,b479696bc6b54355837bdb148ab6cdf2,1,1
7109,64f69be1612e4dd7a0d88982f5fad33c,1,1
7110,1de1d308d38545d196d0e8f87bde163a,1,1
7111,b17f7c0eeb1f40db9738120ecc2a463b,1,1
7112,ecd6348ff426432ab775325317baa678,1,1
7113,9ff6877ff05b468d97799a1a65299700,2,3
7114,b1c28c4f17e443b783a5811a4b540717,2,2
7115,15cf4f5734534f789adc4fd2b839ff41,1,1
7116,4dcadfa01c0442ef9accd7e15ebfa81e,1,1
7117,cca006434a9b4627a5e01b036a904ab2,1,1
7118,c56ef99ebbef49b897bfce1146d0fd4b,1,1
7119,504ab5001088479a816e65072d2a79a0,1,1
7120,52e0ce5a2f504d36bfd5e46a4db514eb,1,1
7121,3424f5b25a0440f2a4f9dbb646d0e6d2,1,1
7122,ff403503a12b424788740ebd8a5918bb,1,2
7123,498d99886a4842a1bf29f690c31c340f,2,2
7124,efcf1e4503b943aa8e4de5a4bb956ec5,0,2
7125,67deed0a5b2e409a9853a106c74548a7,2,2
7126,1e1e477bc4894839b70c8226d8979f46,1,1
7127,0a3e7851178049b2b9c088ea563627fe,0,1
7128,29246f6b504d42b5a33c6c1f6b0068e6,1,1
7129,0c205cd1b1484d4d95075ecfe4fbef76,1,2
7130,aaff40ca0c994571b4d4f505427b1bc4,3,1
7131,951dad18cb824cb4a7add9e4346b9f7e,1,1
7132,7d2f06bd63db40aab6ad12f32f3cfd51,4,1
7133,720b9f7eb89e45359e23459c79a528c8,1,1
7134,6b9458e1d2ca478286ed531cc91eefa3,1,1
7135,b01b298048224067b00b5628f2395947,2,3
7136,1ef5d3e47520424d8cfb23cebcbadff0,0,1
7137,8b6f2acfb36b49e79642ec815f7cb784,1,1
7138,7d8daaaa392844408a10456ead9c9b95,0,1
7139,3cb0c008db6c4e7e8f4f25dcef5f57cc,5,2
7140,68fc4d296ac14c9b86b829c51f2278ff,1,1
7141,fbed302177c64aeb9f790ac2c0b940d8,1,1
7142,3a40243a404e4a399b7dea8ee549530a,1,1
7143,3230e514af054a96a13ef22cce0cb881,2,1
7144,149ecdb842e24dc297958f81afac9f02,4,3
7145,6196cec7f27046cda34e32329c82fe15,1,1
7146,fe66c25a4ceb45039a805d5fb8036ebc,1,1
7147,4bc67f43ad7340bcbd529af290b21c07,2,1
7148,9c1ff586ad22428a9b2c80281f24a6a8,2,1
7149,7f42966096e7447dba5503a7796faaab,2,1
7150,aaa03710acd64bb1abfb13b198b73819,1,1
7151,7b3e6e164ad9466fab4a7dccbdba3266,1,1
7152,6b458e80de9645678585b9ed03819a88,0,1
7153,c486d3ebcd9640549193ab18804f0b7e,3,1
7154,0a484d315355454b9a802c822cd78376,0,1
7155,6ae5a513893844f8bcf9d916ba645624,1,1
7156,f7a0c50dc2914bbfa7bab3977d9b5949,1,1
7157,a0462609424046c3acf55301816c04fe,1,1
7158,06b208066c69438abd8c256ada856bc4,1,1
7159,3dd580aeb33c460c84085f47b1ff3a3b,1,1
7160,11c472a4f3da4bc1abb28da86130d3e7,0,2
7161,68368f9ef28848518524accfece31861,1,1
7162,e8653d6de2a4459faa4a2ec04b9686c1,1,1
7163,a16580ad96814405ac679595906bff83,2,1
7164,1d58a3230f9647b0b4c50f72d92069d9,2,2
7165,4f2d89a0ce6b458783abbcca0498e44e,3,2
7166,dfbc25fda06f4d61972361ed21a22892,0,1
7167,6a2f519640f145839b2c59a88f172cee,1,1
7168,08ba256ce0474d84a617c6e6e7c516cd,1,2
7169,b27f2a71238c41068fbdc04e2615841c,2,2
7170,dc9c85acf74f4b0186aea70acc9f2d26,1,1
7171,9e5e634ba60744c58f7f5f44645c0395,1,1
7172,d40adc9b098d4de293b6f57ead3763fb,1,1
7173,94ce301fd88d47bcbf74f75229f28df7,0,1
7174,ec8bcfb6f02648c19b2bfd8965f0bc88,0,1
7175,a8eaf43756fe49ea98217ed3c2748ccb,1,1
7176,2f8cdd3525b040cfab5aea3a027c2971,1,1
7177,c2f540edfc634fa3bfe42b981d13ec4b,3,1
7178,fa131987c52d4684a0ae61324a2e61d6,1,1
7179,74f84eec9aac4140a28ef86d8e232393,2,1
7180,a8a9c2d27d5a481683c876dfeb5154b7,1,1
7181,cccc0d8aceca4d29ac442666d770b933,1,2
7182,69adcfc8a3dc4d96acbd28a3d638e2df,1,1
7183,7a25d50d9fd84d848b22da5eef5e374f,1,2
7184,6ec20e6e19c844de803d8e152ccc7f47,0,1
7185,be0a413af2e24c0a9905842f5a8eca7c,1,1
7186,b5e0c3b9c7494c64946dd90451c8417f,1,4
7187,34d1209d8ac94ac9b347f42408c0c6c9,1,1
7188,1d2c3b8e7fce4e55ba4e5dc937378b00,0,1
7189,967d19f204f0498e87860277d73adad0,1,1
7190,1af13f3f4f2743ffa1c474f18faf7f71,1,1
7191,fca9624ab3d343df837fca90c25ce87d,3,2
7192,60efcfdfd1fb49a3980ad8da08677ae4,0,1
7193,8be023c3b37a4fe6acf449fe44af8f16,2,1
7194,a788b245f73b428f84808a238363151d,0,1
7195,39ccdf8e7e774df8894860a01eff5238,1,1
7196,fc0697c58c9e420895ce462a5cd9e07c,1,1
7197,e2e7d3ddc7aa4b1c9b596ea23112cd5d,1,2
7198,32162378e0344f87aa933247ecf89b01,1,1
7199,a5478a452a0a459e81efb00a61c9a129,2,1
7200,caaf9ae730ed467496434aca23dc3612,1,1
7201,d057935b92a146069c8ae45809c85b9f,1,1
7202,dc00977e690844fd826153536ebc5ec3,1,1
7203,0ae97fc9f1b048d690ab6b7a02691b03,1,1
7204,5b9d92c79ba74b3e8ba084f01984dd58,1,1
7205,ee804621f9db4c2299849fdd0d3aa5f0,1,1
7206,a1970491c0304186a2212be615b21630,1,1
7207,0fa486353ac14c96be2c5fba3c05a06a,1,1
7208,389d0dbc12334375a19097e4372858bf,2,1
7209,b21ed69e1bf043eea731cd0d316446c9,1,1
7210,bb478f86b6054bc1a552432acc56b398,1,1
7211,e6a7f92e2f6442568099bc65308b5dc9,3,1
7212,3d4f7a3b66114d2ebd35efc7d3da81a6,1,1
7213,5ad950fe0cb8435c81efd636e63733ec,1,1
7214,eca85d32f9fe4fdf9e32760344875f28,1,1
7215,c8217d9a44294e35946c36149d4b07d3,1,1
7216,896412fcb8a64d21b0a33af68a1e58b9,1,1
7217,fccbf5be665f46f6970ee931d303257f,1,1
7218,88ca45770fba4590a894ddccbaf039eb,1,1
7219,52e5387de4174a2c902886fd3d343c2e,1,1
7220,6c37e05b342841fdaf8e3b7e60299c4e,1,1
7221,18cfc71acd1f4893af699c9328d8a135,1,2
7222,1190ed4125aa4a2493b40ad9e37bca9c,1,1
7223,b195a16b5bc94cb78cffde4de29a5dac,1,1
7224,b093a13a7520477aaab3331eb500a053,1,1
7225,b0a891c9cf164821a1742506c74e32c1,1,1
7226,d565c79546f74c79b520453784f456d9,1,1
7227,7bf2e647dd504d6a9ae4d8ac7223479b,1,1
7228,61aebb92f54b499ca32c79fe627b1180,1,1
7229,d87c7b34c0254214b8b26e03d3b6f6d6,1,1
7230,0c9b3dc5c4814ed887f9d1709cb8fc2c,1,1
7231,5ea3e9c489f348b4bc1ddf4c5995df12,1,1
7232,8864fd0a549143998ab22239c6141e00,1,1
7233,e687ec2c28b64de6b0117f3709e656e8,1,1
7234,e5e0eb38d2584cc381ddf209bf3340a0,1,1
7235,bea5a725eaba4af694f5b39e94d17a03,1,1
7236,201899863b85404d8cd7ce84eaa59f05,1,1
7237,3ebae6748bbd485197cb7d85a2359d8e,1,1
7238,41ff5f4bfc96474ab48e744364268d1d,1,1
7239,2640fa004e7b4b35b96edb4b0f55f0f8,1,1
7240,21d35377d96b4bcdb760bf43e8ccef5d,1,1
7241,189b66308156434f948cbc3300b77694,1,1
7242,73e67aeb1abf432a8c2e7fed728d5ba1,1,1
7243,ba3a359a898045bb94b28d12aebb1107,1,1
7244,1e2df0e063c44724a24d160a6c9ce9cb,1,1
7245,2868775e638a44d489745a17a4bd7d7e,1,1
7246,ba5da8f975e54a4a99a1d1bf75c65608,1,1
7247,024de27c3ca141de8d1c89e48cf0e971,3,1
7248,8b60a876fcbb4a87a18dbc1217ebe962,0,1
7249,439ffd864a0e4f54b3b13379023f2a1c,1,1
7250,0f4fe3183d44423599b2bc3c4be7e23a,1,1
7251,72fda239f2a84e88b1823d8f22a89363,1,1
7252,afc90c8534a648bf9dadd8eec031fbfe,1,1
7253,59218eab00d643fe93b9507ec7a695ee,1,1
7254,4680a20f07ff409c86fe08ec3077774f,1,1
7255,bd21a11fc6c7403ca1add4f0ad20553c,0,1
7256,e7e1753cb3434f4cafd29b11516ddc53,1,1
7257,7d9babef9af64e0d8da0998a56b8ccdd,1,1
7258,a8f4f88859c24b33ac62c6d522287fdf,1,1
7259,a432ad46c5184ef58f69de3698dd6e60,1,1
7260,4e82dee7a23b4966bca2c01d8957128a,1,1
7261,c4a89de5a32a45ea840d4cdff048dea8,1,1
7262,ea884b13165744088774b2a80c7f3a1a,1,1
7263,c45974d11ce9481889c4608dddf4c034,1,1
7264,1f791bc048e145f8890f18bab0cf7a12,1,1
7265,3026640283494a86ae40f3ec05d1ccca,1,1
7266,a689eba2ed9d452bad03cc7a1f2f44d1,1,1
7267,d4128f4a7955430aba4d000880a164a1,1,1
7268,c760e8274185484095dacfbb9c8c0976,1,1
7269,2a83a860ec0840af8fbd9c61bfdd6f5b,1,2
7270,184f21d487974914a831853cc3ab50bb,1,1
7271,a6eaf2d99db44b34a8df97aaa8951a4c,1,1
7272,29b22e1c54944c52bd21f845d83d1ad5,1,1
7273,2da8345357914d0b80286e6ec668d492,1,2
7274,ffd27106fb9040af9807c6878211d51d,2,1
7275,afc4fe7668714bc8a0b936029af29595,1,1
7276,0cc1b77230fe4c5e972b4f76dc55d163,1,1
7277,671335d9bfbd4255a0b1b7cbd1af340c,1,1
7278,1590760744974795a2c265ac9f0a531b,1,1
7279,9c82efd09dcf4597917ab30b7b8911a2,1,1
7280,227c3d63695e4624bc94867651f23c96,1,1
7281,c309c04a99b741c18e02a4f6c005c490,2,1
7282,150384cda07245eda80527fe6734fa8f,1,1
7283,7010e5e6d6104212856869ef922d6767,1,1
7284,07c8c9febdd746568e5ef1cb1baa6b6a,1,1
7285,538fec327d124dbda3f816512aaa3031,1,1
7286,54c57750a272415fa70570a7187afb94,1,1
7287,2f7309c4422f44bd86aec80869949855,1,1
7288,4fe182b10a8e4123a636f9822c936df6,1,1
7289,765e8f0b3a3e480bab58a51005bed782,1,1
7290,89702b351a944626aaea7b2b475235ee,1,1
7291,85d8ff642dbe4cc7acfeb4aef991fbc3,1,1
7292,739c481321524e8bbadff8f7df00fc0d,4,1
7293,7dcd4c3d66a240ce8fbbdbbdb3e5fec5,1,1
7294,e7eda44bddc94104a3dce34c7311ae65,1,1
7295,3fd4ecd9db2648d6be1db20eb540b27c,1,1
7296,a5b0198caa1248cea2955a2f34d7334f,1,1
7297,ea5037d7b4e04ad2aca9aaee64b446a3,0,1
7298,acd211acaf4e42578044b3b07210a71b,0,1
7299,0a5b4f58a0f940448a5759c4132ee54d,1,1
7300,3b4628b3a72943498d7dbb1a8173a6ac,1,1
7301,a202a5ab84004bd68b4ada1744232907,1,1
7302,1bd34efd27144e5996be9f0a1d08b6f6,0,2
7303,7b05255525ee498c9472c3d31510cdad,1,1
7304,29544ef585c846dd8eea0ff9dca06397,1,1
7305,0bf28222d1d34b3287fafe77af710507,1,1
7306,323713fc6c824f7e9a13e078dad5bda8,0,1
7307,2f622547519047579083e931334219ba,0,1
7308,31f85a81b3eb43ae847c019494f86da1,1,1
7309,6f18e91a390249449da5fe214f65dddd,3,1
7310,a2331cbc862b405c93f0d582ed84169f,0,1
7311,c93cc4eb32564990838731b74f5d81f7,0,2
7312,ecb8dbb1424747338de5847a31811c2c,1,1
7313,25c1941eaa4b45c9a39942ec591827ed,0,1
7314,fb5caa96972149afa3f1d411d269dfc3,0,2
7315,11056a2006a74cafbb1227a9bbada667,0,1
7316,c373189611f24b14924e83caa5526af2,0,1
7317,827148e064e74b4ca740df1b4a1e48fc,2,1
7318,dfa50a5abd4048d9b27df339f7081449,0,1
7319,b82307e102da4c4fbb5a85b69f075ae3,0,1
7320,719269697b2242d49b7e03892fd3d4e3,0,1
7321,7634c2dbc56a47f78f2ec7591ee2466b,0,1
7322,cb63869ced814ceca45c3c7c2e3b46d3,1,1
7323,f8f8108fe491462e8a09b0ce61279295,1,1
7324,e7aaa0483d5b4419903984aaed5184ab,1,1
7325,844d50708e1f40ddafc7c3693bd10e10,1,1
7326,db560eaf375c48df9afd35b36e7058a7,1,2
7327,9d33b9bb76704726b64c3025b7febfe0,0,3
